team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Duke,Syracuse,2024-01-02,1,86,59,5,11,18,66,55,6,17,17
East Carolina,Fla. Atlantic,2024-01-02,-1,64,55,12,10,16,79,60,13,9,14
Fla. Atlantic,East Carolina,2024-01-02,1,79,60,13,9,14,64,55,12,10,16
UAlbany,Harvard,2024-01-02,-1,71,58,11,17,17,76,58,13,12,28
Harvard,UAlbany,2024-01-02,1,76,58,13,12,28,71,58,11,17,17
Northwestern,Illinois,2024-01-02,-1,66,61,8,10,8,96,56,9,10,20
Illinois,Northwestern,2024-01-02,1,96,56,9,10,20,66,61,8,10,8
Iowa,Wisconsin,2024-01-02,-1,72,62,8,14,16,83,52,8,13,35
Wisconsin,Iowa,2024-01-02,1,83,52,8,13,35,72,62,8,14,16
Purdue,Maryland,2024-01-02,-1,67,54,10,12,10,53,63,15,9,11
Maryland,Purdue,2024-01-02,1,53,63,15,9,11,67,54,10,12,10
Western Mich.,Miami (OH),2024-01-02,-1,83,62,9,14,28,74,56,7,8,35
Miami (OH),Western Mich.,2024-01-02,1,74,56,7,8,35,83,62,9,14,28
UIC,Murray St.,2024-01-02,-1,73,56,5,10,12,85,53,6,8,23
Murray St.,UIC,2024-01-02,1,85,53,6,8,23,73,56,5,10,12
Norfolk St.,Tennessee,2024-01-02,-1,50,47,6,22,20,87,66,13,11,17
Tennessee,Norfolk St.,2024-01-02,1,87,66,13,11,17,50,47,6,22,20
North Carolina,Pittsburgh,2024-01-02,-1,70,63,16,9,22,57,68,14,8,15
Pittsburgh,North Carolina,2024-01-02,1,57,68,14,8,15,70,63,16,9,22
Toledo,Ohio,2024-01-02,-1,86,51,8,9,31,77,62,17,13,21
Ohio,Toledo,2024-01-02,1,77,62,17,13,21,86,51,8,9,31
San Jose St.,Wyoming,2024-01-02,-1,73,59,10,11,12,75,57,7,5,25
Wyoming,San Jose St.,2024-01-02,1,75,57,7,5,25,73,59,10,11,12
UAB,UTSA,2024-01-02,-1,78,64,17,20,18,76,68,13,11,19
UTSA,UAB,2024-01-02,1,76,68,13,11,19,78,64,17,20,18
Lehigh,American,2024-01-03,-1,66,61,5,8,12,75,49,3,17,14
American,Lehigh,2024-01-03,1,75,49,3,17,14,66,61,5,8,12
Army West Point,Lafayette,2024-01-03,-1,47,45,9,14,13,52,52,9,8,10
Lafayette,Army West Point,2024-01-03,1,52,52,9,8,10,47,45,9,14,13
Boston U.,Navy,2024-01-03,-1,60,56,14,12,24,62,53,8,9,25
Navy,Boston U.,2024-01-03,1,62,53,8,9,25,60,56,14,12,24
Bradley,Valparaiso,2024-01-03,-1,86,62,14,14,22,61,49,5,20,17
Valparaiso,Bradley,2024-01-03,1,61,49,5,20,17,86,62,14,14,22
Holy Cross,Bucknell,2024-01-03,-1,58,53,9,15,18,70,60,12,6,18
Bucknell,Holy Cross,2024-01-03,1,70,60,12,6,18,58,53,9,15,18
California,Southern California,2024-01-03,-1,74,61,9,15,9,82,62,7,13,7
Southern California,California,2024-01-03,1,82,62,7,13,7,74,61,9,15,9
Presbyterian,Charleston So.,2024-01-03,-1,68,57,7,9,19,61,42,2,16,20
Charleston So.,Presbyterian,2024-01-03,1,61,42,2,16,20,68,57,7,9,19
Chattanooga,Samford,2024-01-03,-1,74,56,12,21,17,89,58,4,10,18
Samford,Chattanooga,2024-01-03,1,89,58,4,10,18,74,56,12,21,17
Chicago St.,Oklahoma St.,2024-01-03,-1,53,62,13,9,16,72,54,10,15,15
Oklahoma St.,Chicago St.,2024-01-03,1,72,54,10,15,15,53,62,13,9,16
Clemson,Miami (FL),2024-01-03,-1,82,68,9,11,9,95,66,8,9,15
Miami (FL),Clemson,2024-01-03,1,95,66,8,9,15,82,68,9,11,9
Loyola Maryland,Colgate,2024-01-03,-1,55,54,6,13,10,78,62,9,4,12
Colgate,Loyola Maryland,2024-01-03,1,78,62,9,4,12,55,54,6,13,10
Dayton,Davidson,2024-01-03,-1,72,52,8,12,22,59,54,7,15,11
Davidson,Dayton,2024-01-03,1,59,54,7,15,11,72,52,8,12,22
Idaho St.,Denver,2024-01-03,-1,82,66,12,13,19,95,55,7,15,29
Denver,Idaho St.,2024-01-03,1,95,55,7,15,29,82,66,12,13,19
Duquesne,Massachusetts,2024-01-03,-1,61,58,13,14,22,80,51,8,12,34
Massachusetts,Duquesne,2024-01-03,1,80,51,8,12,34,61,58,13,14,22
Mercer,ETSU,2024-01-03,-1,69,66,17,8,27,80,57,16,10,32
ETSU,Mercer,2024-01-03,1,80,57,16,10,32,69,66,17,8,27
Eastern Wash.,South Dakota,2024-01-03,-1,93,64,11,10,12,79,55,7,11,22
South Dakota,Eastern Wash.,2024-01-03,1,79,55,7,11,22,93,64,11,10,12
Evansville,Indiana St.,2024-01-03,-1,73,70,9,12,4,87,60,9,16,20
Indiana St.,Evansville,2024-01-03,1,87,60,9,16,20,73,70,9,12,4
Georgia Tech,Florida St.,2024-01-03,-1,71,59,9,10,26,82,60,9,13,17
Florida St.,Georgia Tech,2024-01-03,1,82,60,9,13,17,71,59,9,10,26
Fordham,George Washington,2024-01-03,-1,119,89,23,12,29,113,79,14,16,30
George Washington,Fordham,2024-01-03,1,113,79,14,16,30,119,89,23,12,29
Fresno St.,San Diego St.,2024-01-03,-1,47,55,9,12,15,74,57,8,12,12
San Diego St.,Fresno St.,2024-01-03,1,74,57,8,12,12,47,55,9,12,15
Furman,UNC Greensboro,2024-01-03,-1,68,65,20,12,23,79,64,12,12,8
UNC Greensboro,Furman,2024-01-03,1,79,64,12,12,8,68,65,20,12,23
George Mason,La Salle,2024-01-03,-1,77,55,10,13,15,62,61,5,7,9
La Salle,George Mason,2024-01-03,1,62,61,5,7,9,77,55,10,13,15
High Point,Radford,2024-01-03,-1,85,60,20,7,30,71,53,4,6,17
Radford,High Point,2024-01-03,1,71,53,4,6,17,85,60,20,7,30
Yale,Howard,2024-01-03,-1,86,74,25,11,20,78,57,10,10,28
Howard,Yale,2024-01-03,1,78,57,10,10,28,86,74,25,11,20
St. Thomas (MN),Idaho,2024-01-03,-1,75,59,10,8,13,67,58,11,9,14
Idaho,St. Thomas (MN),2024-01-03,1,67,58,11,9,14,75,59,10,8,13
Indiana,Nebraska,2024-01-03,-1,70,51,9,19,19,86,59,9,8,26
Nebraska,Indiana,2024-01-03,1,86,59,9,8,26,70,51,9,19,19
Kansas City,Sacramento St.,2024-01-03,-1,64,59,14,10,23,67,47,5,16,17
Sacramento St.,Kansas City,2024-01-03,1,67,47,5,16,17,64,59,14,10,23
Longwood,Winthrop,2024-01-03,-1,60,59,8,18,18,68,52,14,19,39
Winthrop,Longwood,2024-01-03,1,68,52,14,19,39,60,59,8,18,18
Louisville,Virginia,2024-01-03,-1,53,47,5,8,13,77,58,9,3,10
Virginia,Louisville,2024-01-03,1,77,58,9,3,10,53,47,5,8,13
Loyola Chicago,Saint Louis,2024-01-03,-1,80,55,6,9,23,73,66,19,16,19
Saint Louis,Loyola Chicago,2024-01-03,1,73,66,19,16,19,80,55,6,9,23
Marshall,ULM,2024-01-03,-1,68,58,10,15,19,57,59,13,16,26
ULM,Marshall,2024-01-03,1,57,59,13,16,26,68,58,10,15,19
UNI,Missouri St.,2024-01-03,-1,64,61,11,10,11,62,53,3,9,12
Missouri St.,UNI,2024-01-03,1,62,53,3,9,12,64,61,11,10,11
Oral Roberts,Montana St.,2024-01-03,-1,82,50,1,13,27,76,57,5,15,16
Montana St.,Oral Roberts,2024-01-03,1,76,57,5,15,16,82,50,1,13,27
Montana,North Dakota St.,2024-01-03,-1,96,61,6,5,21,86,63,6,11,13
North Dakota St.,Montana,2024-01-03,1,86,63,6,11,13,96,61,6,5,21
NC State,Notre Dame,2024-01-03,-1,54,66,17,4,16,52,47,5,13,10
Notre Dame,NC State,2024-01-03,1,52,47,5,13,10,54,66,17,4,16
Northern Colo.,North Dakota,2024-01-03,-1,97,59,8,9,18,87,62,7,6,21
North Dakota,Northern Colo.,2024-01-03,1,87,62,7,6,21,97,59,8,9,18
Northern Ariz.,Omaha,2024-01-03,-1,55,50,9,12,23,81,46,9,9,36
Omaha,Northern Ariz.,2024-01-03,1,81,46,9,9,36,55,50,9,12,23
Rutgers,Ohio St.,2024-01-03,-1,72,67,13,11,14,76,60,8,13,12
Ohio St.,Rutgers,2024-01-03,1,76,60,8,13,12,72,67,13,11,14
Seton Hall,Providence,2024-01-03,-1,61,58,11,14,16,57,54,6,14,15
Providence,Seton Hall,2024-01-03,1,57,54,6,14,15,61,58,11,14,16
Saint Joseph's,Rhode Island,2024-01-03,-1,74,63,15,11,26,78,61,14,10,35
Rhode Island,Saint Joseph's,2024-01-03,1,78,61,14,10,35,74,63,15,11,26
Rice,Tulane,2024-01-03,-1,59,60,14,14,15,84,60,11,11,12
Tulane,Rice,2024-01-03,1,84,60,11,11,12,59,60,14,14,15
South Dakota St.,Weber St.,2024-01-03,-1,73,53,6,10,13,75,60,7,7,9
Weber St.,South Dakota St.,2024-01-03,1,75,60,7,7,9,73,53,6,10,13
St. Bonaventure,VCU,2024-01-03,-1,89,58,10,8,27,78,56,6,11,18
VCU,St. Bonaventure,2024-01-03,1,78,56,6,11,18,89,58,10,8,27
Stanford,UCLA,2024-01-03,-1,59,50,9,14,21,53,58,11,16,15
UCLA,Stanford,2024-01-03,1,53,58,11,16,15,59,50,9,14,21
Western Caro.,The Citadel,2024-01-03,-1,80,62,13,10,10,71,60,12,5,23
The Citadel,Western Caro.,2024-01-03,1,71,60,12,5,23,80,62,13,10,10
USC Upstate,UNC Asheville,2024-01-03,-1,67,58,10,14,21,95,54,6,14,24
UNC Asheville,USC Upstate,2024-01-03,1,95,54,6,14,24,67,58,10,14,21
VMI,Wofford,2024-01-03,-1,85,67,5,12,19,87,72,9,9,22
Wofford,VMI,2024-01-03,1,87,72,9,9,22,85,67,5,12,19
Xavier,Villanova,2024-01-03,-1,65,68,15,8,10,66,55,11,12,18
Villanova,Xavier,2024-01-03,1,66,55,11,12,18,65,68,15,8,10
App State,South Alabama,2024-01-04,-1,91,64,7,12,22,84,74,11,10,12
South Alabama,App State,2024-01-04,1,84,74,11,10,12,91,64,7,12,22
Utah,Arizona St.,2024-01-04,-1,70,68,15,15,12,82,60,7,13,16
Arizona St.,Utah,2024-01-04,1,82,60,7,13,16,70,68,15,15,12
Colorado,Arizona,2024-01-04,-1,50,55,6,18,10,97,71,14,11,10
Arizona,Colorado,2024-01-04,1,97,71,14,11,10,50,55,6,18,10
Ga. Southern,Arkansas St.,2024-01-04,-1,83,62,14,10,25,109,65,16,8,26
Arkansas St.,Ga. Southern,2024-01-04,1,109,65,16,8,26,83,62,14,10,25
Austin Peay,Bellarmine,2024-01-04,-1,84,65,14,5,23,68,58,7,9,11
Bellarmine,Austin Peay,2024-01-04,1,68,58,7,9,11,84,65,14,5,23
Hawaii,CSU Bakersfield,2024-01-04,-1,78,44,8,15,31,67,57,7,8,19
CSU Bakersfield,Hawaii,2024-01-04,1,67,57,7,8,19,78,44,8,15,31
Long Beach St.,Cal Poly,2024-01-04,-1,89,62,21,16,39,82,69,10,11,17
Cal Poly,Long Beach St.,2024-01-04,1,82,69,10,11,17,89,62,21,16,39
Cal St. Fullerton,UC Irvine,2024-01-04,-1,67,55,11,13,23,75,51,7,10,22
UC Irvine,Cal St. Fullerton,2024-01-04,1,75,51,7,10,22,67,55,11,13,23
California Baptist,Utah Valley,2024-01-04,-1,58,58,12,9,17,65,50,14,13,29
Utah Valley,California Baptist,2024-01-04,1,65,50,14,13,29,58,58,12,9,17
Campbell,N.C. A&T,2024-01-04,-1,62,53,9,10,19,76,61,14,12,11
N.C. A&T,Campbell,2024-01-04,1,76,61,14,12,11,62,53,9,10,19
Central Conn. St.,Stonehill,2024-01-04,-1,74,63,12,11,19,59,59,10,18,9
Stonehill,Central Conn. St.,2024-01-04,1,59,59,10,18,9,74,63,12,11,19
Cleveland St.,Wright St.,2024-01-04,-1,70,72,17,9,13,82,55,8,18,10
Wright St.,Cleveland St.,2024-01-04,1,82,55,8,18,10,70,72,17,9,13
Coastal Carolina,Texas St.,2024-01-04,-1,71,57,13,16,19,63,68,14,8,17
Texas St.,Coastal Carolina,2024-01-04,1,63,68,14,8,17,71,57,13,16,19
Col. of Charleston,Hofstra,2024-01-04,-1,73,59,7,13,11,61,62,10,13,12
Hofstra,Col. of Charleston,2024-01-04,1,61,62,10,13,12,73,59,7,13,11
Hampton,Delaware,2024-01-04,-1,53,59,12,13,17,80,63,10,10,13
Delaware,Hampton,2024-01-04,1,80,63,10,10,13,53,59,12,13,17
Green Bay,Detroit Mercy,2024-01-04,-1,69,55,13,15,8,51,55,6,7,10
Detroit Mercy,Green Bay,2024-01-04,1,51,55,6,7,10,69,55,13,15,8
UNCW,Drexel,2024-01-04,-1,63,58,11,10,24,78,49,5,12,29
Drexel,UNCW,2024-01-04,1,78,49,5,12,29,63,58,11,10,24
Eastern Ill.,UT Martin,2024-01-04,-1,79,65,8,12,14,72,54,5,16,22
UT Martin,Eastern Ill.,2024-01-04,1,72,54,5,16,22,79,65,8,12,14
Lipscomb,Eastern Ky.,2024-01-04,-1,72,62,7,6,15,80,60,6,6,10
Eastern Ky.,Lipscomb,2024-01-04,1,80,60,6,6,10,72,62,7,6,15
Elon,William & Mary,2024-01-04,-1,70,64,11,7,11,77,51,8,11,22
William & Mary,Elon,2024-01-04,1,77,51,8,11,22,70,64,11,7,11
FDU,Merrimack,2024-01-04,-1,56,58,16,20,15,60,50,5,16,17
Merrimack,FDU,2024-01-04,1,60,50,5,16,17,56,58,16,20,15
Jacksonville,FGCU,2024-01-04,-1,70,58,10,14,19,80,46,15,20,34
FGCU,Jacksonville,2024-01-04,1,80,46,15,20,34,70,58,10,14,19
Georgia St.,Southern Miss.,2024-01-04,-1,73,65,10,14,21,79,68,10,11,18
Southern Miss.,Georgia St.,2024-01-04,1,79,68,10,11,18,73,65,10,14,21
Pepperdine,Gonzaga,2024-01-04,-1,60,58,12,12,23,86,57,9,14,18
Gonzaga,Pepperdine,2024-01-04,1,86,57,9,14,18,60,58,12,12,23
Grand Canyon,Southern Utah,2024-01-04,-1,96,66,10,9,15,75,62,13,13,23
Southern Utah,Grand Canyon,2024-01-04,1,75,62,13,13,23,96,66,10,9,15
IUPUI,Robert Morris,2024-01-04,-1,48,50,11,18,17,92,62,15,11,12
Robert Morris,IUPUI,2024-01-04,1,92,62,15,11,12,48,50,11,18,17
James Madison,Louisiana,2024-01-04,-1,68,58,14,19,24,61,56,5,13,18
Louisiana,James Madison,2024-01-04,1,61,56,5,13,18,68,58,14,19,24
Wagner,LIU,2024-01-04,-1,67,60,9,8,16,69,60,10,10,12
LIU,Wagner,2024-01-04,1,69,60,10,10,12,67,60,9,8,16
Santa Clara,LMU (CA),2024-01-04,-1,68,58,9,9,14,57,57,11,8,25
LMU (CA),Santa Clara,2024-01-04,1,57,57,11,8,25,68,58,9,9,14
SIUE,Little Rock,2024-01-04,-1,80,67,13,14,13,88,59,9,12,21
Little Rock,SIUE,2024-01-04,1,88,59,9,12,21,80,67,13,14,13
Memphis,Tulsa,2024-01-04,-1,78,54,10,21,21,75,64,12,15,15
Tulsa,Memphis,2024-01-04,1,75,64,12,15,15,78,54,10,21,21
Penn St.,Michigan St.,2024-01-04,-1,61,62,14,16,22,92,64,9,12,13
Michigan St.,Penn St.,2024-01-04,1,92,64,9,12,13,61,62,14,16,22
Minnesota,Michigan,2024-01-04,-1,73,61,12,9,9,71,58,13,9,22
Michigan,Minnesota,2024-01-04,1,71,58,13,9,22,73,61,12,9,9
Milwaukee,Oakland,2024-01-04,-1,95,64,14,13,35,100,65,10,11,39
Oakland,Milwaukee,2024-01-04,1,100,65,10,11,39,95,64,14,13,35
Towson,Monmouth,2024-01-04,-1,43,60,13,14,8,51,58,13,13,16
Monmouth,Towson,2024-01-04,1,51,58,13,13,16,43,60,13,14,8
Tennessee Tech,Morehead St.,2024-01-04,-1,57,51,4,13,11,82,62,18,10,17
Morehead St.,Tennessee Tech,2024-01-04,1,82,62,18,10,17,57,51,4,13,11
UTEP,New Mexico St.,2024-01-04,-1,53,42,7,15,21,63,50,15,17,21
New Mexico St.,UTEP,2024-01-04,1,63,50,15,17,21,53,42,7,15,21
North Florida,Stetson,2024-01-04,-1,74,61,9,7,10,75,55,10,8,20
Stetson,North Florida,2024-01-04,1,75,55,10,8,20,74,61,9,7,10
North Texas,Wichita St.,2024-01-04,-1,74,56,12,12,21,62,54,14,14,27
Wichita St.,North Texas,2024-01-04,1,62,54,14,14,27,74,56,12,12,21
Stony Brook,Northeastern,2024-01-04,-1,62,56,12,13,20,53,60,13,13,12
Northeastern,Stony Brook,2024-01-04,1,53,60,13,13,12,62,56,12,13,20
Youngstown St.,Northern Ky.,2024-01-04,-1,76,54,8,15,14,79,62,11,7,19
Northern Ky.,Youngstown St.,2024-01-04,1,79,62,11,7,19,76,54,8,15,14
Old Dominion,Troy,2024-01-04,-1,73,61,12,18,25,86,66,16,20,19
Troy,Old Dominion,2024-01-04,1,86,66,16,20,19,73,61,12,18,25
Oregon St.,Washington St.,2024-01-04,-1,58,61,11,7,11,65,40,3,12,27
Washington St.,Oregon St.,2024-01-04,1,65,40,3,12,27,58,61,11,7,11
Oregon,Washington,2024-01-04,-1,76,62,12,11,13,74,54,9,13,22
Washington,Oregon,2024-01-04,1,74,54,9,13,22,76,62,12,11,13
San Francisco,Pacific,2024-01-04,-1,92,61,9,11,28,88,56,4,8,37
Pacific,San Francisco,2024-01-04,1,88,56,4,8,37,92,61,9,11,28
SFA,UTRGV,2024-01-04,-1,85,56,15,20,36,78,59,17,20,31
UTRGV,SFA,2024-01-04,1,78,59,17,20,31,85,56,15,20,36
Saint Francis (PA),Sacred Heart,2024-01-04,-1,67,51,13,21,17,79,57,8,7,20
Sacred Heart,Saint Francis (PA),2024-01-04,1,79,57,8,7,20,67,51,13,21,17
Saint Mary's (CA),San Diego,2024-01-04,-1,81,51,7,15,20,70,53,8,19,16
San Diego,Saint Mary's (CA),2024-01-04,1,70,53,8,19,16,81,51,7,15,20
Utah Tech,Seattle U,2024-01-04,-1,53,54,6,13,18,70,64,14,14,12
Seattle U,Utah Tech,2024-01-04,1,70,64,14,14,12,53,54,6,13,18
Temple,South Fla.,2024-01-04,-1,68,61,7,12,19,76,60,8,12,17
South Fla.,Temple,2024-01-04,1,76,60,8,12,17,68,61,7,12,19
Southeast Mo. St.,Western Ill.,2024-01-04,-1,61,62,14,9,11,68,61,23,13,27
Western Ill.,Southeast Mo. St.,2024-01-04,1,68,61,23,13,27,61,62,14,9,11
Tennessee St.,Southern Ind.,2024-01-04,-1,67,57,13,19,21,69,52,13,14,34
Southern Ind.,Tennessee St.,2024-01-04,1,69,52,13,14,34,67,57,13,19,21
UT Arlington,Tarleton St.,2024-01-04,-1,76,51,7,16,25,78,57,8,15,16
Tarleton St.,UT Arlington,2024-01-04,1,78,57,8,15,16,76,51,7,16,25
UC Davis,UC Riverside,2024-01-04,-1,83,45,2,13,28,63,66,14,7,24
UC Riverside,UC Davis,2024-01-04,1,63,66,14,7,24,83,45,2,13,28
UC San Diego,UC Santa Barbara,2024-01-04,-1,79,58,11,6,20,72,47,5,14,16
UC Santa Barbara,UC San Diego,2024-01-04,1,72,47,5,14,16,79,58,11,6,20
Bowling Green,Akron,2024-01-05,-1,67,55,13,12,24,83,56,12,9,25
Akron,Bowling Green,2024-01-05,1,83,56,12,9,25,67,55,13,12,24
Boise St.,San Jose St.,2024-01-05,-1,78,57,12,15,18,69,59,6,7,19
San Jose St.,Boise St.,2024-01-05,1,69,59,6,7,19,78,57,12,15,18
UConn,Butler,2024-01-05,-1,88,55,11,13,23,81,53,8,11,25
Butler,UConn,2024-01-05,1,81,53,8,11,25,88,55,11,13,23
Canisius,Mount St. Mary's,2024-01-05,-1,69,68,19,12,16,74,59,10,16,8
Mount St. Mary's,Canisius,2024-01-05,1,74,59,10,16,8,69,68,19,12,16
Fairfield,Siena,2024-01-05,-1,93,55,2,7,19,69,57,9,15,17
Siena,Fairfield,2024-01-05,1,69,57,9,15,17,93,55,2,7,19
Illinois,Purdue,2024-01-05,-1,78,61,12,11,21,83,60,18,12,25
Purdue,Illinois,2024-01-05,1,83,60,18,12,25,78,61,12,11,21
Iona,Saint Peter's,2024-01-05,-1,57,57,5,11,14,69,47,8,19,25
Saint Peter's,Iona,2024-01-05,1,69,47,8,19,25,57,57,5,11,14
Niagara,Manhattan,2024-01-05,-1,81,52,5,11,26,67,56,7,12,18
Manhattan,Niagara,2024-01-05,1,67,56,7,12,18,81,52,5,11,26
Miami (OH),Toledo,2024-01-05,-1,64,60,10,10,5,68,55,9,9,14
Toledo,Miami (OH),2024-01-05,1,68,55,9,9,14,64,60,10,10,5
Rider,Quinnipiac,2024-01-05,-1,84,69,10,13,17,88,69,13,10,22
Quinnipiac,Rider,2024-01-05,1,88,69,13,10,22,84,69,10,13,17
A&M-Corpus Christi,UIW,2024-01-06,-1,75,65,17,10,20,65,44,10,20,29
UIW,A&M-Corpus Christi,2024-01-06,1,65,44,10,20,29,75,65,17,10,20
UTRGV,Abilene Christian,2024-01-06,-1,89,62,9,21,28,91,58,6,15,39
Abilene Christian,UTRGV,2024-01-06,1,91,58,6,15,39,89,62,9,21,28
Alabama A&M,Ark.-Pine Bluff,2024-01-06,-1,63,52,15,26,14,62,51,5,14,21
Ark.-Pine Bluff,Alabama A&M,2024-01-06,1,62,51,5,14,21,63,52,15,26,14
Alabama St.,Mississippi Val.,2024-01-06,-1,54,53,14,11,26,51,40,4,16,18
Mississippi Val.,Alabama St.,2024-01-06,1,51,40,4,16,18,54,53,14,11,26
Alabama,Vanderbilt,2024-01-06,-1,78,53,9,16,21,75,65,11,9,20
Vanderbilt,Alabama,2024-01-06,1,75,65,11,9,20,78,53,9,16,21
Alcorn,Jackson St.,2024-01-06,-1,80,72,18,6,23,88,64,15,10,20
Jackson St.,Alcorn,2024-01-06,1,88,64,15,10,20,80,72,18,6,23
American,Bucknell,2024-01-06,-1,71,58,9,3,11,63,56,9,8,7
Bucknell,American,2024-01-06,1,63,56,9,8,7,71,58,9,3,11
App State,Troy,2024-01-06,-1,62,56,10,14,18,66,64,11,10,12
Troy,App State,2024-01-06,1,66,64,11,10,12,62,56,10,14,18
Colorado,Arizona St.,2024-01-06,-1,73,48,7,13,27,76,57,8,8,27
Arizona St.,Colorado,2024-01-06,1,76,57,8,8,27,73,48,7,13,27
Utah,Arizona,2024-01-06,-1,73,68,6,11,9,92,63,8,17,9
Arizona,Utah,2024-01-06,1,92,63,8,17,9,73,68,6,11,9
Old Dominion,Arkansas St.,2024-01-06,-1,75,71,10,7,8,90,66,10,10,12
Arkansas St.,Old Dominion,2024-01-06,1,90,66,10,10,12,75,71,10,7,8
Auburn,Arkansas,2024-01-06,-1,83,70,11,7,11,51,58,7,13,15
Arkansas,Auburn,2024-01-06,1,51,58,7,13,15,83,70,11,7,11
Holy Cross,Army West Point,2024-01-06,-1,57,55,8,11,14,70,54,8,7,17
Army West Point,Holy Cross,2024-01-06,1,70,54,8,7,17,57,55,8,11,14
Austin Peay,Eastern Ky.,2024-01-06,-1,59,57,7,8,13,69,52,13,10,31
Eastern Ky.,Austin Peay,2024-01-06,1,69,52,13,10,31,59,57,7,8,13
Cincinnati,BYU,2024-01-06,-1,71,54,10,19,24,60,64,11,18,10
BYU,Cincinnati,2024-01-06,1,60,64,11,18,10,71,54,10,19,24
Central Mich.,Ball St.,2024-01-06,-1,71,55,9,9,17,65,41,5,13,31
Ball St.,Central Mich.,2024-01-06,1,65,41,5,13,31,71,55,9,9,17
Baylor,Oklahoma St.,2024-01-06,-1,75,73,16,7,14,70,53,5,12,20
Oklahoma St.,Baylor,2024-01-06,1,70,53,5,12,20,75,73,16,7,14
Lipscomb,Bellarmine,2024-01-06,-1,81,59,10,8,13,70,58,6,8,6
Bellarmine,Lipscomb,2024-01-06,1,70,58,6,8,6,81,59,10,8,13
Florida A&M,Bethune-Cookman,2024-01-06,-1,86,61,8,16,21,98,65,6,10,22
Bethune-Cookman,Florida A&M,2024-01-06,1,98,65,6,10,22,86,61,8,16,21
Boston College,Georgia Tech,2024-01-06,-1,95,63,5,5,18,87,59,11,11,19
Georgia Tech,Boston College,2024-01-06,1,87,59,11,11,19,95,63,5,5,18
Lafayette,Boston U.,2024-01-06,-1,59,54,7,11,19,51,53,7,14,15
Boston U.,Lafayette,2024-01-06,1,51,53,7,14,15,59,54,7,11,19
Missouri St.,Bradley,2024-01-06,-1,60,53,5,15,17,86,64,13,16,11
Bradley,Missouri St.,2024-01-06,1,86,64,13,16,11,60,53,5,15,17
Bryant,UMBC,2024-01-06,-1,81,67,10,11,14,67,69,13,15,12
UMBC,Bryant,2024-01-06,1,67,69,13,15,12,81,67,10,11,14
Western Mich.,Buffalo,2024-01-06,-1,82,66,15,12,12,77,69,18,10,15
Buffalo,Western Mich.,2024-01-06,1,77,69,18,10,15,82,66,15,12,12
Hawaii,CSUN,2024-01-06,-1,66,64,14,13,18,76,52,9,14,30
CSUN,Hawaii,2024-01-06,1,76,52,9,14,30,66,64,14,13,18
UC Santa Barbara,Cal Poly,2024-01-06,-1,61,42,6,17,18,52,56,10,8,18
Cal Poly,UC Santa Barbara,2024-01-06,1,52,56,10,8,18,61,42,6,17,18
UC San Diego,Cal St. Fullerton,2024-01-06,-1,76,48,8,15,13,58,47,4,10,22
Cal St. Fullerton,UC San Diego,2024-01-06,1,58,47,4,10,22,76,48,8,15,13
California Baptist,Seattle U,2024-01-06,-1,46,52,7,13,14,48,54,7,10,11
Seattle U,California Baptist,2024-01-06,1,48,54,7,10,11,46,52,7,13,14
California,UCLA,2024-01-06,-1,66,58,14,13,16,57,49,6,12,19
UCLA,California,2024-01-06,1,57,49,6,12,19,66,58,14,13,16
Campbell,Hampton,2024-01-06,-1,80,55,4,12,24,69,59,14,20,20
Hampton,Campbell,2024-01-06,1,69,59,14,20,20,80,55,4,12,24
Central Ark.,North Ala.,2024-01-06,-1,84,57,6,12,24,81,67,13,8,22
North Ala.,Central Ark.,2024-01-06,1,81,67,13,8,22,84,57,6,12,24
Charleston So.,Longwood,2024-01-06,-1,56,62,15,10,19,77,54,10,14,19
Longwood,Charleston So.,2024-01-06,1,77,54,10,14,19,56,62,15,10,19
Fla. Atlantic,Charlotte,2024-01-06,-1,68,53,10,10,20,70,58,11,9,13
Charlotte,Fla. Atlantic,2024-01-06,1,70,58,11,9,13,68,53,10,10,20
Furman,Chattanooga,2024-01-06,-1,58,69,15,9,21,73,60,7,17,11
Chattanooga,Furman,2024-01-06,1,73,60,7,17,11,58,69,15,9,21
North Carolina,Clemson,2024-01-06,-1,65,60,14,10,12,55,58,9,5,16
Clemson,North Carolina,2024-01-06,1,55,58,9,5,16,65,60,14,10,12
Coastal Carolina,Louisiana,2024-01-06,-1,77,60,10,16,24,85,64,9,9,23
Louisiana,Coastal Carolina,2024-01-06,1,85,64,9,9,23,77,60,10,16,24
Col. of Charleston,Stony Brook,2024-01-06,-1,93,59,9,9,18,87,63,9,7,14
Stony Brook,Col. of Charleston,2024-01-06,1,87,63,9,7,14,93,59,9,9,18
Colgate,Navy,2024-01-06,-1,80,51,6,16,17,72,62,8,9,11
Navy,Colgate,2024-01-06,1,72,62,8,9,11,80,51,6,16,17
Colorado St.,Utah St.,2024-01-06,-1,72,67,11,9,11,77,59,13,13,23
Utah St.,Colorado St.,2024-01-06,1,77,59,13,13,23,72,67,11,9,11
Coppin St.,Delaware St.,2024-01-06,-1,53,48,7,21,8,55,49,12,18,17
Delaware St.,Coppin St.,2024-01-06,1,55,49,12,18,17,53,48,7,21,8
