team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Oakland,Green Bay,2026-01-18,-1,88,61,18,9,26,63,54,8,11,14
Wichita St.,South Fla.,2026-01-18,-1,86,72,18,11,23,85,72,16,11,22
Green Bay,Oakland,2026-01-18,1,63,54,8,11,14,88,61,18,9,26
Tulsa,UAB,2026-01-18,-1,99,64,6,10,10,77,64,9,5,22
UAB,Tulsa,2026-01-18,1,77,64,9,5,22,99,64,6,10,10
Tulane,North Texas,2026-01-18,1,63,48,8,11,33,71,57,17,15,27
North Texas,Tulane,2026-01-18,-1,71,57,17,15,27,63,48,8,11,33
Memphis,UTSA,2026-01-18,1,95,64,12,12,18,69,65,14,17,9
UTSA,Memphis,2026-01-18,-1,69,65,14,17,9,95,64,12,12,18
Arizona St.,Houston,2026-01-18,-1,73,54,13,17,24,103,71,15,10,12
Houston,Arizona St.,2026-01-18,1,103,71,15,10,12,73,54,13,17,24
San Francisco,Washington St.,2026-01-18,1,85,54,10,12,18,80,59,6,10,3
Washington St.,San Francisco,2026-01-18,-1,80,59,6,10,3,85,54,10,12,18
Monmouth,Northeastern,2026-01-19,1,81,69,14,9,12,68,62,13,18,14
Northeastern,Monmouth,2026-01-19,-1,68,62,13,18,14,81,69,14,9,12
Saint Francis,Stonehill,2026-01-19,1,63,57,10,7,28,61,44,7,21,21
Stonehill,Saint Francis,2026-01-19,-1,61,44,7,21,21,63,57,10,7,28
UAlbany,Vermont,2026-01-19,1,75,54,6,9,24,68,55,7,13,15
Towson,Drexel,2026-01-19,1,59,61,18,10,21,58,50,2,13,4
Vermont,UAlbany,2026-01-19,-1,68,55,7,13,15,75,54,6,9,24
Drexel,Towson,2026-01-19,-1,58,50,2,13,4,59,61,18,10,21
Penn,Harvard,2026-01-19,-1,63,54,10,11,17,64,54,8,12,8
Columbia,Yale,2026-01-19,-1,74,49,8,12,25,91,61,14,8,19
Yale,Columbia,2026-01-19,1,91,61,14,8,19,74,49,8,12,25
Harvard,Penn,2026-01-19,1,64,54,8,12,8,63,54,10,11,17
Merrimack,Marist,2026-01-19,-1,68,44,3,12,27,55,52,12,13,22
Marist,Merrimack,2026-01-19,1,55,52,12,13,22,68,44,3,12,27
FDU,Wagner,2026-01-19,1,68,44,12,14,25,61,48,5,8,16
Wagner,FDU,2026-01-19,-1,61,48,5,8,16,68,44,12,14,25
Manhattan,Quinnipiac,2026-01-19,-1,92,71,12,11,23,98,66,15,13,32
Quinnipiac,Manhattan,2026-01-19,1,98,66,15,13,32,92,71,12,11,23
Central Conn. St.,Mercyhurst,2026-01-19,-1,61,60,15,10,15,79,60,9,8,4
Mercyhurst,Central Conn. St.,2026-01-19,1,79,60,9,8,4,61,60,15,10,15
Cornell,Brown,2026-01-19,-1,89,58,8,10,21,67,56,5,15,11
Brown,Cornell,2026-01-19,1,67,56,5,15,11,89,58,8,10,21
Saint Peter's,Iona,2026-01-19,1,77,48,10,13,36,63,56,7,9,22
Iona,Saint Peter's,2026-01-19,-1,63,56,7,9,22,77,48,10,13,36
New Hampshire,Maine,2026-01-19,-1,65,59,11,9,15,48,41,1,13,23
Maine,New Hampshire,2026-01-19,1,48,41,1,13,23,65,59,11,9,15
Bryant,NJIT,2026-01-19,-1,55,48,9,12,24,79,52,8,8,22
NJIT,Bryant,2026-01-19,1,79,52,8,8,22,55,48,9,12,24
Mount St. Mary's,Niagara,2026-01-19,-1,68,52,11,10,21,58,59,18,13,15
Niagara,Mount St. Mary's,2026-01-19,1,58,59,18,13,15,68,52,11,10,21
UMBC,Binghamton,2026-01-19,-1,78,57,4,5,12,60,55,7,8,15
Binghamton,UMBC,2026-01-19,1,60,55,7,8,15,78,57,4,5,12
Fairfield,Siena,2026-01-19,-1,77,58,8,9,13,85,46,4,13,19
Siena,Fairfield,2026-01-19,1,85,46,4,13,19,77,58,8,9,13
Rider,Sacred Heart,2026-01-19,1,85,71,9,8,17,105,59,4,9,26
Sacred Heart,Rider,2026-01-19,-1,105,59,4,9,26,85,71,9,8,17
LIU,Le Moyne,2026-01-19,-1,77,73,18,12,12,83,43,2,14,31
Le Moyne,LIU,2026-01-19,1,83,43,2,14,31,77,73,18,12,12
Alcorn,Prairie View,2026-01-19,1,76,70,20,13,16,75,54,4,10,19
VCU,Saint Joseph's,2026-01-19,1,79,63,11,10,20,72,55,8,18,19
Saint Joseph's,VCU,2026-01-19,-1,72,55,8,18,19,79,63,11,10,20
Prairie View,Alcorn,2026-01-19,-1,75,54,4,10,19,76,70,20,13,16
A&M-Corpus Christi,McNeese,2026-01-19,1,53,41,5,12,24,69,49,14,11,26
McNeese,A&M-Corpus Christi,2026-01-19,-1,69,49,14,11,26,53,41,5,12,24
George Mason,George Washington,2026-01-19,1,69,49,4,13,20,64,57,7,12,11
George Washington,George Mason,2026-01-19,-1,64,57,7,12,11,69,49,4,13,20
Alabama St.,Alabama A&M,2026-01-19,0,69,55,11,20,17,73,51,6,12,29
Alabama A&M,Alabama St.,2026-01-19,0,73,51,6,12,29,69,55,11,20,17
Marquette,Providence,2026-01-19,1,105,73,13,6,30,104,64,14,17,33
UIW,East Texas A&M,2026-01-19,1,58,61,14,6,16,80,54,8,6,17
East Texas A&M,UIW,2026-01-19,-1,80,54,8,6,17,58,61,14,6,16
Princeton,Dartmouth,2026-01-19,-1,69,57,4,2,11,71,58,11,8,15
Providence,Marquette,2026-01-19,-1,104,64,14,17,33,105,73,13,6,30
Dartmouth,Princeton,2026-01-19,1,71,58,11,8,15,69,57,4,2,11
Ark.-Pine Bluff,Bethune-Cookman,2026-01-19,1,82,56,8,17,30,87,57,15,17,41
Bethune-Cookman,Ark.-Pine Bluff,2026-01-19,-1,87,57,15,17,41,82,56,8,17,30
Loyola Maryland,Lehigh,2026-01-19,-1,81,62,10,8,16,88,54,4,9,20
Lehigh,Loyola Maryland,2026-01-19,1,88,54,4,9,20,81,62,10,8,16
New Haven,Chicago St.,2026-01-19,-1,62,48,13,17,14,56,53,8,10,8
Chicago St.,New Haven,2026-01-19,1,56,53,8,10,8,62,48,13,17,14
UTRGV,Southeastern La.,2026-01-19,1,68,52,9,10,25,65,57,9,10,18
Southeastern La.,UTRGV,2026-01-19,-1,65,57,9,10,18,68,52,9,10,25
Nicholls,SFA,2026-01-19,1,62,64,16,10,17,79,57,14,13,20
SFA,Nicholls,2026-01-19,-1,79,57,14,13,20,62,64,16,10,17
Jackson St.,Texas Southern,2026-01-19,1,94,58,8,10,28,89,65,15,11,24
Montana St.,Northern Colo.,2026-01-19,-1,73,54,5,7,21,68,70,18,12,3
Texas Southern,Jackson St.,2026-01-19,-1,89,65,15,11,24,94,58,8,10,28
Mississippi Val.,Florida A&M,2026-01-19,1,48,54,8,11,14,62,50,11,19,15
Florida A&M,Mississippi Val.,2026-01-19,-1,62,50,11,19,15,48,54,8,11,14
Northern Ariz.,Montana,2026-01-19,1,72,53,6,7,16,98,53,6,7,16
Montana,Northern Ariz.,2026-01-19,-1,98,53,6,7,16,72,53,6,7,16
Lamar University,New Orleans,2026-01-19,-1,76,71,19,11,16,89,54,13,13,41
New Orleans,Lamar University,2026-01-19,1,89,54,13,13,41,76,71,19,11,16
Northwestern St.,Houston Christian,2026-01-19,-1,80,48,11,8,24,82,45,11,10,22
Houston Christian,Northwestern St.,2026-01-19,1,82,45,11,10,22,80,48,11,8,24
Northern Colo.,Montana St.,2026-01-19,1,68,70,18,12,3,73,54,5,7,21
N.C. A&T,Hampton,2026-01-19,-1,61,57,9,10,13,82,66,13,4,16
Hampton,N.C. A&T,2026-01-19,1,82,66,13,4,16,61,57,9,10,13
Toledo,Massachusetts,2026-01-20,-1,82,51,7,15,25,84,61,15,14,22
Massachusetts,Toledo,2026-01-20,1,84,61,15,14,22,82,51,7,15,25
Ohio St.,Minnesota,2026-01-20,1,82,65,13,10,18,74,58,9,9,25
Buffalo,Akron,2026-01-20,1,63,65,14,13,13,82,58,10,13,19
Akron,Buffalo,2026-01-20,-1,82,58,10,13,19,63,65,14,13,13
Minnesota,Ohio St.,2026-01-20,-1,74,58,9,9,25,82,65,13,10,18
Iowa St.,UCF,2026-01-20,1,87,65,15,5,21,57,57,13,19,6
Central Mich.,Ball St.,2026-01-20,1,67,52,10,12,10,68,62,13,5,11
Ball St.,Central Mich.,2026-01-20,-1,68,62,13,5,11,67,52,10,12,10
Western Mich.,Bowling Green,2026-01-20,1,54,56,11,15,13,72,56,10,8,27
Florida,LSU,2026-01-20,1,79,68,24,10,27,61,56,7,11,15
LSU,Florida,2026-01-20,-1,61,56,7,11,15,79,68,24,10,27
Kent St.,Miami (OH),2026-01-20,1,101,68,17,16,31,107,70,9,6,34
Miami (OH),Kent St.,2026-01-20,-1,107,70,9,6,34,101,68,17,16,31
Indiana,Michigan,2026-01-20,-1,72,57,5,10,18,86,53,12,13,33
Michigan,Indiana,2026-01-20,1,86,53,12,13,33,72,57,5,10,18
Saint Louis,Duquesne,2026-01-20,-1,81,57,9,16,25,77,66,17,14,31
Duquesne,Saint Louis,2026-01-20,1,77,66,17,14,31,81,57,9,16,25
Florida St.,Miami (FL),2026-01-20,-1,65,53,4,13,15,63,57,9,14,15
Miami (FL),Florida St.,2026-01-20,1,63,57,9,14,15,65,53,4,13,15
Seton Hall,St. John's (NY),2026-01-20,-1,60,58,18,13,20,65,59,20,12,30
St. John's (NY),Seton Hall,2026-01-20,1,65,59,20,12,30,60,58,18,13,20
Ohio,NIU,2026-01-20,1,80,54,7,14,25,77,53,10,17,27
NIU,Ohio,2026-01-20,-1,77,53,10,17,27,80,54,7,14,25
Clemson,NC State,2026-01-20,1,76,58,9,13,24,80,57,6,7,25
NC State,Clemson,2026-01-20,-1,80,57,6,7,25,76,58,9,13,24
St. Bonaventure,Loyola Chicago,2026-01-20,1,84,63,8,4,20,70,55,9,16,15
Loyola Chicago,St. Bonaventure,2026-01-20,-1,70,55,9,16,15,84,63,8,4,20
South Carolina,Oklahoma,2026-01-20,1,85,55,9,12,28,76,63,12,11,22
UCF,Iowa St.,2026-01-20,-1,57,57,13,19,6,87,65,15,5,21
Bowling Green,Western Mich.,2026-01-20,-1,72,56,10,8,27,54,56,11,15,13
Oklahoma,South Carolina,2026-01-20,-1,76,63,12,11,22,85,55,9,12,28
Butler,DePaul,2026-01-20,1,87,51,8,12,31,80,63,11,12,21
DePaul,Butler,2026-01-20,-1,80,63,11,12,21,87,51,8,12,31
Evansville,UIC,2026-01-20,-1,49,53,11,19,12,76,60,11,9,20
TCU,Oklahoma St.,2026-01-20,1,68,61,13,14,12,65,62,12,14,10
Oklahoma St.,TCU,2026-01-20,-1,65,62,12,14,10,68,61,13,14,12
UIC,Evansville,2026-01-20,1,76,60,11,9,20,49,53,11,19,12
Wyoming,Boise St.,2026-01-20,1,65,51,7,11,18,81,59,7,8,13
Boise St.,Wyoming,2026-01-20,-1,81,59,7,8,13,65,51,7,11,18
UT Martin,Southeast Mo. St.,2026-01-20,-1,50,49,16,21,22,66,58,14,12,17
Southeast Mo. St.,UT Martin,2026-01-20,1,66,58,14,12,17,50,49,16,21,22
Rutgers,Iowa,2026-01-20,-1,62,44,9,19,24,68,51,7,12,16
Iowa,Rutgers,2026-01-20,1,68,51,7,12,16,62,44,9,19,24
Air Force,Colorado St.,2026-01-20,-1,52,53,6,14,12,81,54,7,6,23
Texas Tech,Baylor,2026-01-20,-1,92,55,5,13,11,73,57,11,11,20
SMU,Wake Forest,2026-01-20,-1,91,64,11,14,18,79,64,8,11,18
Wake Forest,SMU,2026-01-20,1,79,64,8,11,18,91,64,11,14,18
Baylor,Texas Tech,2026-01-20,1,73,57,11,11,20,92,55,5,13,11
Michigan St.,Oregon,2026-01-20,-1,68,49,6,12,9,52,51,7,10,11
Oregon,Michigan St.,2026-01-20,1,52,51,7,10,11,68,49,6,12,9
Utah,Kansas St.,2026-01-20,-1,78,65,10,9,10,81,62,7,10,10
Kansas St.,Utah,2026-01-20,1,81,62,7,10,10,78,65,10,9,10
Colorado St.,Air Force,2026-01-20,1,81,54,7,6,23,52,53,6,14,12
Missouri,Georgia,2026-01-20,1,72,67,15,12,12,74,65,19,10,21
Georgia,Missouri,2026-01-20,-1,74,65,19,10,21,72,67,15,12,12
Ole Miss,Auburn,2026-01-20,1,66,61,8,6,15,78,51,13,9,39
Auburn,Ole Miss,2026-01-20,-1,78,51,13,9,39,66,61,8,6,15
Arkansas,Vanderbilt,2026-01-20,1,93,64,10,7,12,68,58,9,10,19
Vanderbilt,Arkansas,2026-01-20,-1,68,58,9,10,19,93,64,10,7,12
UCLA,Purdue,2026-01-20,1,69,51,4,10,3,67,60,13,8,7
San Jose St.,Nevada,2026-01-20,-1,54,58,11,7,17,87,57,11,5,21
Purdue,UCLA,2026-01-20,-1,67,60,13,8,7,69,51,4,10,3
Nevada,San Jose St.,2026-01-20,1,87,57,11,5,21,54,58,11,7,17
Utah St.,UNLV,2026-01-20,1,76,58,13,8,31,86,58,13,12,25
UNLV,Utah St.,2026-01-20,-1,86,58,13,12,25,76,58,13,8,31
Colorado,Kansas,2026-01-20,1,69,70,12,3,16,75,52,9,12,24
Kansas,Colorado,2026-01-20,-1,75,52,9,12,24,69,70,12,3,16
UNC Asheville,USC Upstate,2026-01-21,-1,83,56,8,9,22,69,61,10,8,15
Lafayette,Boston U.,2026-01-21,-1,73,69,10,8,9,77,57,6,14,16
Boston U.,Lafayette,2026-01-21,1,77,57,6,14,16,73,69,10,8,9
UNC Greensboro,VMI,2026-01-21,-1,85,57,12,5,33,78,61,12,7,22
Wofford,Samford,2026-01-21,1,88,50,3,7,24,78,59,8,8,14
Samford,Wofford,2026-01-21,-1,78,59,8,8,14,88,50,3,7,24
VMI,UNC Greensboro,2026-01-21,1,78,61,12,7,22,85,57,12,5,33
USC Upstate,UNC Asheville,2026-01-21,1,69,61,10,8,15,83,56,8,9,22
La Salle,Dayton,2026-01-21,1,67,47,10,15,28,64,54,12,13,18
Radford,Winthrop,2026-01-21,-1,75,45,6,19,24,76,55,8,12,19
Dayton,La Salle,2026-01-21,-1,64,54,12,13,18,67,47,10,15,28
Winthrop,Radford,2026-01-21,1,76,55,8,12,19,75,45,6,19,24
Murray St.,Drake,2026-01-21,-1,90,68,11,11,30,101,64,11,9,41
Texas,Kentucky,2026-01-21,-1,80,64,13,8,20,85,58,13,8,35
Kentucky,Texas,2026-01-21,1,85,58,13,8,35,80,64,13,8,20
Notre Dame,North Carolina,2026-01-21,-1,69,75,18,5,13,91,61,10,8,23
North Carolina,Notre Dame,2026-01-21,1,91,61,10,8,23,69,75,18,5,13
Bucknell,Army West Point,2026-01-21,1,84,60,9,9,23,87,59,12,12,21
Army West Point,Bucknell,2026-01-21,-1,87,59,12,12,21,84,60,9,9,23
North Ala.,Queens (NC),2026-01-21,-1,62,54,12,16,22,87,56,12,11,25
Queens (NC),North Ala.,2026-01-21,1,87,56,12,11,25,62,54,12,16,22
Fordham,Davidson,2026-01-21,-1,63,50,6,18,7,68,58,13,11,19
Davidson,Fordham,2026-01-21,1,68,58,13,11,19,63,50,6,18,7
Longwood,Gardner-Webb,2026-01-21,1,91,65,15,12,15,56,57,13,21,12
Gardner-Webb,Longwood,2026-01-21,-1,56,57,13,21,12,91,65,15,12,15
Mercer,Western Caro.,2026-01-21,1,88,68,20,7,28,76,65,17,16,15
Western Caro.,Mercer,2026-01-21,-1,76,65,17,16,15,88,68,20,7,28
Navy,Holy Cross,2026-01-21,1,85,52,5,6,27,68,54,8,13,12
Holy Cross,Navy,2026-01-21,-1,68,54,8,13,12,85,52,5,6,27
Pittsburgh,Boston College,2026-01-21,-1,62,63,15,7,17,65,55,6,9,13
Boston College,Pittsburgh,2026-01-21,1,65,55,6,9,13,62,63,15,7,17
Villanova,Georgetown,2026-01-21,1,66,59,11,9,15,51,50,12,17,14
Georgetown,Villanova,2026-01-21,-1,51,50,12,17,14,66,59,11,9,15
Cleveland St.,Wright St.,2026-01-21,-1,85,53,4,9,22,79,66,12,7,18
Wright St.,Cleveland St.,2026-01-21,1,79,66,12,7,18,85,53,4,9,22
Furman,The Citadel,2026-01-21,-1,75,65,12,10,16,77,57,12,10,30
The Citadel,Furman,2026-01-21,1,77,57,12,10,30,75,65,12,10,16
Oakland,IU Indy,2026-01-21,1,85,60,13,10,30,103,75,15,10,3
IU Indy,Oakland,2026-01-21,-1,103,75,15,10,3,85,60,13,10,30
Maryland,Illinois,2026-01-21,-1,70,65,9,5,16,89,62,15,7,28
Illinois,Maryland,2026-01-21,1,89,62,15,7,28,70,65,9,5,16
ETSU,Chattanooga,2026-01-21,-1,67,66,13,10,11,66,53,6,14,11
Chattanooga,ETSU,2026-01-21,1,66,53,6,14,11,67,66,13,10,11
Charleston So.,Presbyterian,2026-01-21,-1,83,69,10,11,8,87,53,6,9,36
Presbyterian,Charleston So.,2026-01-21,1,87,53,6,9,36,83,69,10,11,8
Purdue Fort Wayne,Detroit Mercy,2026-01-21,-1,83,63,9,6,24,76,63,11,12,18
Detroit Mercy,Purdue Fort Wayne,2026-01-21,1,76,63,11,12,18,83,63,9,6,24
Xavier,Creighton,2026-01-21,-1,93,65,6,9,8,94,59,6,9,24
Creighton,Xavier,2026-01-21,1,94,59,6,9,24,93,65,6,9,8
Colgate,American,2026-01-21,-1,66,52,9,13,23,70,53,11,19,14
American,Colgate,2026-01-21,1,70,53,11,19,14,66,52,9,13,23
Indiana St.,Bradley,2026-01-21,-1,68,52,3,19,10,75,63,11,3,31
Bradley,Indiana St.,2026-01-21,1,75,63,11,3,31,68,52,3,19,10
Rhode Island,Richmond,2026-01-21,-1,69,56,14,15,26,68,52,6,13,19
Richmond,Rhode Island,2026-01-21,1,68,52,6,13,19,69,56,14,15,26
Drake,Murray St.,2026-01-21,1,101,64,11,9,41,90,68,11,11,30
Tulane,Fla. Atlantic,2026-01-21,-1,74,52,6,13,27,79,52,6,11,29
Fla. Atlantic,Tulane,2026-01-21,1,79,52,6,11,29,74,52,6,13,27
Old Dominion,Troy,2026-01-21,1,77,64,7,12,25,83,65,12,13,34
Troy,Old Dominion,2026-01-21,-1,83,65,12,13,34,77,64,7,12,25
Liberty,Western Ky.,2026-01-21,-1,76,45,4,11,24,69,57,12,13,17
Western Ky.,Liberty,2026-01-21,1,69,57,12,13,17,76,45,4,11,24
Kennesaw St.,Sam Houston,2026-01-21,-1,87,72,16,8,19,93,63,7,9,19
Sam Houston,Kennesaw St.,2026-01-21,1,93,63,7,9,19,87,72,16,8,19
Wichita St.,East Carolina,2026-01-21,1,77,64,17,8,19,60,63,12,6,19
East Carolina,Wichita St.,2026-01-21,-1,60,63,12,6,19,77,64,17,8,19
Temple,Rice,2026-01-21,-1,69,58,11,6,17,65,57,10,11,7
UTSA,North Texas,2026-01-21,-1,62,50,8,15,24,81,62,20,13,26
Tulsa,Memphis,2026-01-21,1,83,55,15,8,36,66,60,15,15,14
Memphis,Tulsa,2026-01-21,-1,66,60,15,15,14,83,55,15,8,36
Southern Ill.,Valparaiso,2026-01-21,-1,63,51,12,11,30,69,43,4,10,30
North Texas,UTSA,2026-01-21,1,81,62,20,13,26,62,50,8,15,24
Tarleton St.,UT Arlington,2026-01-21,-1,64,53,11,18,19,71,43,8,14,35
UT Arlington,Tarleton St.,2026-01-21,1,71,43,8,14,35,64,53,11,18,19
South Dakota,Omaha,2026-01-21,-1,68,48,3,17,21,64,56,8,14,22
Omaha,South Dakota,2026-01-21,1,64,56,8,14,22,68,48,3,17,21
Valparaiso,Southern Ill.,2026-01-21,1,69,43,4,10,30,63,51,12,11,30
Rice,Temple,2026-01-21,1,65,57,10,11,7,69,58,11,6,17
Utah Valley,Southern Utah,2026-01-21,-1,70,70,18,10,20,84,55,11,17,19
Southern Utah,Utah Valley,2026-01-21,1,84,55,11,17,19,70,70,18,10,20
Fresno St.,New Mexico,2026-01-21,-1,74,54,10,22,26,83,75,13,10,15
Cincinnati,Arizona,2026-01-21,-1,51,56,11,14,14,77,63,18,6,28
Arizona St.,West Virginia,2026-01-21,1,63,51,8,13,18,75,53,6,13,13
West Virginia,Arizona St.,2026-01-21,-1,75,53,6,13,13,63,51,8,13,18
Pepperdine,Gonzaga,2026-01-21,-1,60,58,10,15,14,84,66,15,7,24
Syracuse,Virginia Tech,2026-01-21,1,74,61,11,14,14,76,51,8,10,36
Virginia Tech,Syracuse,2026-01-21,-1,76,51,8,10,36,74,61,11,14,14
New Mexico,Fresno St.,2026-01-21,1,83,75,13,10,15,74,54,10,22,26
Texas A&M,Mississippi St.,2026-01-21,1,88,68,11,3,24,68,60,11,13,15
Mississippi St.,Texas A&M,2026-01-21,-1,68,60,11,13,15,88,68,11,3,24
Gonzaga,Pepperdine,2026-01-21,1,84,66,15,7,24,60,58,10,15,14
Arizona,Cincinnati,2026-01-21,1,77,63,18,6,28,51,56,11,14,14
Illinois St.,UNI,2026-01-21,1,59,48,10,17,18,54,57,7,9,14
UNI,Illinois St.,2026-01-21,-1,54,57,7,9,14,59,48,10,17,18
Washington,Nebraska,2026-01-21,-1,66,61,10,8,10,76,55,4,8,12
Nebraska,Washington,2026-01-21,1,76,55,4,8,12,66,61,10,8,10
San Diego,Washington St.,2026-01-21,1,96,71,15,6,13,92,64,14,10,25
Washington St.,San Diego,2026-01-21,-1,92,64,14,10,25,96,71,15,6,13
Seattle U,LMU (CA),2026-01-21,1,69,61,8,7,17,59,47,5,20,16
California Baptist,Utah Tech,2026-01-21,1,73,59,13,7,21,64,62,12,6,10
Utah Tech,California Baptist,2026-01-21,-1,64,62,12,6,10,73,59,13,7,21
LMU (CA),Seattle U,2026-01-21,-1,59,47,5,20,16,69,61,8,7,17
Southern California,Northwestern,2026-01-21,1,68,52,12,6,43,74,62,8,6,18
San Diego St.,Grand Canyon,2026-01-21,-1,69,62,11,10,19,70,50,9,17,28
Saint Mary's (CA),Oregon St.,2026-01-21,1,81,58,13,7,23,51,49,8,9,27
Northwestern,Southern California,2026-01-21,-1,74,62,8,6,18,68,52,12,6,43
Oregon St.,Saint Mary's (CA),2026-01-21,-1,51,49,8,9,27,81,58,13,7,23
Grand Canyon,San Diego St.,2026-01-21,1,70,50,9,17,28,69,62,11,10,19
Marshall,ULM,2026-01-22,1,115,76,19,13,9,60,59,11,12,29
Louisiana,App State,2026-01-22,-1,58,58,8,6,9,72,48,10,13,15
App State,Louisiana,2026-01-22,1,72,48,10,13,15,58,58,8,6,9
ULM,Marshall,2026-01-22,-1,60,59,11,12,29,115,76,19,13,9
Stetson,Lipscomb,2026-01-22,-1,74,65,11,18,15,79,71,8,10,19
Lipscomb,Stetson,2026-01-22,1,79,71,8,10,19,74,65,11,18,15
FGCU,Austin Peay,2026-01-22,-1,62,59,14,18,9,83,64,12,8,15
Austin Peay,FGCU,2026-01-22,1,83,64,12,8,15,62,59,14,18,9
West Ga.,Central Ark.,2026-01-22,1,65,47,10,22,18,86,57,3,8,11
Central Ark.,West Ga.,2026-01-22,-1,86,57,3,8,11,65,47,10,22,18
NJIT,UMBC,2026-01-22,-1,74,64,15,10,23,87,56,6,6,30
Maine,UAlbany,2026-01-22,1,52,46,5,7,18,49,53,12,12,8
Binghamton,New Hampshire,2026-01-22,-1,82,67,9,16,18,88,79,18,11,29
UMBC,NJIT,2026-01-22,1,87,56,6,6,30,74,64,15,10,23
New Hampshire,Binghamton,2026-01-22,1,88,79,18,11,29,82,67,9,16,18
UMass Lowell,Vermont,2026-01-22,1,68,59,12,14,15,77,64,8,7,8
UAlbany,Maine,2026-01-22,-1,49,53,12,12,8,52,46,5,7,18
Vermont,UMass Lowell,2026-01-22,-1,77,64,8,7,8,68,59,12,14,15
Youngstown St.,Green Bay,2026-01-22,1,88,54,10,10,22,81,54,7,12,19
Green Bay,Youngstown St.,2026-01-22,-1,81,54,7,12,19,88,54,10,10,22
Coastal Carolina,Texas St.,2026-01-22,1,72,53,7,9,29,70,66,12,4,21
South Fla.,UAB,2026-01-22,-1,82,65,16,16,21,69,75,20,10,25
UAB,South Fla.,2026-01-22,1,69,75,20,10,25,82,65,16,16,21
James Madison,South Alabama,2026-01-22,1,83,55,7,17,25,90,63,10,3,39
South Alabama,James Madison,2026-01-22,-1,90,63,10,3,39,83,55,7,17,25
Northeastern,Stony Brook,2026-01-22,1,80,65,10,8,19,95,56,10,15,20
Stony Brook,Northeastern,2026-01-22,-1,95,56,10,15,20,80,65,10,8,19
Texas St.,Coastal Carolina,2026-01-22,-1,70,66,12,4,21,72,53,7,9,29
Jacksonville,Bellarmine,2026-01-22,1,70,50,5,8,17,77,52,6,11,14
Bellarmine,Jacksonville,2026-01-22,-1,77,52,6,11,14,70,50,5,8,17
N.C. A&T,Hofstra,2026-01-22,1,79,56,16,9,35,78,61,10,6,20
Hofstra,N.C. A&T,2026-01-22,-1,78,61,10,6,20,79,56,16,9,35
Col. of Charleston,Campbell,2026-01-22,1,87,54,9,14,29,83,66,12,13,12
Campbell,Col. of Charleston,2026-01-22,-1,83,66,12,13,12,87,54,9,14,29
North Florida,Eastern Ky.,2026-01-22,1,87,63,12,12,17,85,67,14,11,15
Eastern Ky.,North Florida,2026-01-22,-1,85,67,14,11,15,87,63,12,12,17
Hampton,Monmouth,2026-01-22,1,65,51,10,12,22,63,55,11,16,12
Monmouth,Hampton,2026-01-22,-1,63,55,11,16,12,65,51,10,12,22
William & Mary,UNCW,2026-01-22,1,77,57,6,10,22,70,58,14,14,33
UNCW,William & Mary,2026-01-22,-1,70,58,14,14,33,77,57,6,10,22
Quinnipiac,Mount St. Mary's,2026-01-22,-1,77,61,7,9,19,62,47,5,16,21
Mount St. Mary's,Quinnipiac,2026-01-22,1,62,47,5,16,21,77,61,7,9,19
Iona,Merrimack,2026-01-22,1,61,54,11,11,15,60,54,13,13,12
Merrimack,Iona,2026-01-22,-1,60,54,13,13,12,61,54,11,11,15
Milwaukee,Robert Morris,2026-01-22,-1,76,59,8,10,20,88,53,12,16,27
Robert Morris,Milwaukee,2026-01-22,1,88,53,12,16,27,76,59,8,10,20
Elon,Towson,2026-01-22,1,59,51,11,13,16,72,66,21,5,16
Towson,Elon,2026-01-22,-1,72,66,21,5,16,59,51,11,13,16
Penn St.,Wisconsin,2026-01-22,1,71,64,11,7,23,98,71,14,7,15
Wisconsin,Penn St.,2026-01-22,-1,98,71,14,7,15,71,64,11,7,23
Niagara,Fairfield,2026-01-22,-1,61,56,6,12,8,62,61,13,12,9
Fairfield,Niagara,2026-01-22,1,62,61,13,12,9,61,56,6,12,8
Ga. Southern,Arkansas St.,2026-01-22,1,68,66,16,12,26,85,57,10,17,23
Arkansas St.,Ga. Southern,2026-01-22,-1,85,57,10,17,23,68,66,16,12,26
Georgia St.,Southern Miss.,2026-01-22,1,69,56,12,14,29,62,58,6,11,19
Southern Miss.,Georgia St.,2026-01-22,-1,62,58,6,11,19,69,56,12,14,29
Sacred Heart,Canisius,2026-01-22,1,69,58,7,12,12,66,63,8,11,7
Canisius,Sacred Heart,2026-01-22,-1,66,63,8,11,7,69,58,7,12,12
Marist,Siena,2026-01-22,-1,50,53,3,8,5,69,54,8,8,14
Siena,Marist,2026-01-22,1,69,54,8,8,14,50,53,3,8,5
Morehead St.,Western Ill.,2026-01-22,1,71,66,21,10,20,66,61,10,7,13
Western Ill.,Morehead St.,2026-01-22,-1,66,61,10,7,13,71,66,21,10,20
Oral Roberts,North Dakota,2026-01-22,1,62,48,13,18,27,79,61,10,6,18
North Dakota,Oral Roberts,2026-01-22,-1,79,61,10,6,18,62,48,13,18,27
Eastern Ill.,Southern Ind.,2026-01-22,-1,59,55,7,13,22,51,57,14,17,27
Tennessee Tech,Lindenwood,2026-01-22,-1,68,60,15,16,30,89,60,10,18,20
Lindenwood,Tennessee Tech,2026-01-22,1,89,60,10,18,20,68,60,15,16,30
