team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
West Georgia,Austin Peay,2025-01-09,-1,72,55,5,12,19,68,57,9,12,25
Austin Peay,West Georgia,2025-01-09,1,68,57,9,12,25,72,55,5,12,19
Jacksonville,Bellarmine,2025-01-09,-1,74,61,16,9,12,59,48,7,14,14
Bellarmine,Jacksonville,2025-01-09,1,59,48,7,14,14,74,61,16,9,12
Binghamton,Maine,2025-01-09,-1,71,47,6,13,22,82,54,7,9,21
Maine,Binghamton,2025-01-09,1,82,54,7,9,21,71,47,6,13,22
CSU Bakersfield,UC Santa Barbara,2025-01-09,-1,66,46,6,14,25,78,52,8,13,20
UC Santa Barbara,CSU Bakersfield,2025-01-09,1,78,52,8,13,20,66,46,6,14,25
UC Irvine,CSUN,2025-01-09,-1,77,48,6,18,32,67,64,13,16,20
CSUN,UC Irvine,2025-01-09,1,67,64,13,16,20,77,48,6,18,32
Cal Poly,UC San Diego,2025-01-09,-1,68,56,7,15,8,95,58,11,11,25
UC San Diego,Cal Poly,2025-01-09,1,95,58,11,11,25,68,56,7,15,8
Cal St. Fullerton,UC Davis,2025-01-09,-1,53,46,11,21,30,63,53,8,15,24
UC Davis,Cal St. Fullerton,2025-01-09,1,63,53,8,15,24,53,46,11,21,30
Campbell,Hampton,2025-01-09,-1,66,54,8,10,14,55,53,10,17,6
Hampton,Campbell,2025-01-09,1,55,53,10,17,6,66,54,8,10,14
Central Ark.,Stetson,2025-01-09,-1,65,73,23,9,7,75,50,10,14,16
Stetson,Central Ark.,2025-01-09,1,75,50,10,14,16,65,73,23,9,7
UNC Greensboro,Chattanooga,2025-01-09,-1,78,54,6,8,13,75,53,4,9,9
Chattanooga,UNC Greensboro,2025-01-09,1,75,53,4,9,9,78,54,6,8,13
Col. of Charleston,Hofstra,2025-01-09,-1,67,62,7,6,21,61,72,16,12,6
Hofstra,Col. of Charleston,2025-01-09,1,61,72,16,12,6,67,62,7,6,21
Delaware,N.C. A&T,2025-01-09,-1,98,63,6,14,25,88,71,8,8,28
N.C. A&T,Delaware,2025-01-09,1,88,71,8,8,28,98,63,6,14,25
North Dakota,Denver,2025-01-09,-1,95,62,13,8,32,70,52,9,17,20
Denver,North Dakota,2025-01-09,1,70,52,9,17,20,95,62,13,8,32
Detroit Mercy,IU Indy,2025-01-09,-1,61,48,10,16,22,95,66,17,7,23
IU Indy,Detroit Mercy,2025-01-09,1,95,66,17,7,23,61,48,10,16,22
Drexel,Stony Brook,2025-01-09,-1,67,55,15,10,9,51,53,14,11,13
Stony Brook,Drexel,2025-01-09,1,51,53,14,11,13,67,55,15,10,9
Tennessee Tech,Eastern Ill.,2025-01-09,-1,69,61,16,8,24,64,54,11,9,24
Eastern Ill.,Tennessee Tech,2025-01-09,1,64,54,11,9,24,69,61,16,8,24
North Florida,Eastern Ky.,2025-01-09,-1,74,73,15,9,12,79,61,12,11,23
Eastern Ky.,North Florida,2025-01-09,1,79,61,12,11,23,74,73,15,9,12
Eastern Wash.,Portland St.,2025-01-09,-1,59,56,13,22,13,64,54,14,18,27
Portland St.,Eastern Wash.,2025-01-09,1,64,54,14,18,27,59,56,13,22,13
Elon,William & Mary,2025-01-09,-1,65,63,19,13,10,78,58,12,6,20
William & Mary,Elon,2025-01-09,1,78,58,12,6,20,65,63,19,13,10
North Ala.,FGCU,2025-01-09,-1,70,56,9,13,13,75,64,12,11,11
FGCU,North Ala.,2025-01-09,1,75,64,12,11,11,70,56,9,13,13
FIU,Louisiana Tech,2025-01-09,-1,64,46,9,16,25,81,55,14,14,17
Louisiana Tech,FIU,2025-01-09,1,81,55,14,14,17,64,46,9,16,25
Grand Canyon,Utah Valley,2025-01-09,-1,64,55,9,14,18,72,63,17,12,27
Utah Valley,Grand Canyon,2025-01-09,1,72,63,17,12,27,64,55,9,14,18
Hawaii,UC Riverside,2025-01-09,-1,83,53,7,14,22,76,63,8,9,22
UC Riverside,Hawaii,2025-01-09,1,76,63,8,9,22,83,53,7,14,22
Idaho,Sacramento St.,2025-01-09,-1,80,57,9,8,13,67,43,11,14,32
Sacramento St.,Idaho,2025-01-09,1,67,43,11,14,32,80,57,9,8,13
Jacksonville St.,Western Ky.,2025-01-09,-1,73,63,12,9,20,67,64,5,2,21
Western Ky.,Jacksonville St.,2025-01-09,1,67,64,5,2,21,73,63,12,9,20
James Madison,Marshall,2025-01-09,-1,78,63,13,13,17,80,65,11,8,18
Marshall,James Madison,2025-01-09,1,80,65,11,8,18,78,63,13,13,17
Kennesaw St.,Middle Tenn.,2025-01-09,-1,79,68,13,13,17,84,58,10,16,22
Middle Tenn.,Kennesaw St.,2025-01-09,1,84,58,10,16,22,79,68,13,13,17
Liberty,Sam Houston,2025-01-09,-1,76,57,8,10,22,68,57,7,13,15
Sam Houston,Liberty,2025-01-09,1,68,57,7,13,15,76,57,8,10,22
Tennessee St.,Lindenwood,2025-01-09,-1,62,59,13,19,21,72,62,13,11,27
Lindenwood,Tennessee St.,2025-01-09,1,72,62,13,11,27,62,59,13,19,21
Queens (NC),Lipscomb,2025-01-09,-1,75,62,18,11,17,73,55,8,9,16
Lipscomb,Queens (NC),2025-01-09,1,73,55,8,9,16,75,62,18,11,17
Morehead St.,Little Rock,2025-01-09,-1,59,53,9,13,16,53,63,13,14,5
Little Rock,Morehead St.,2025-01-09,1,53,63,13,14,5,59,53,9,13,16
Old Dominion,Louisiana,2025-01-09,-1,71,49,10,12,26,60,54,7,9,19
Louisiana,Old Dominion,2025-01-09,1,60,54,7,9,19,71,49,10,12,26
Washington,Michigan St.,2025-01-09,-1,54,55,9,15,23,88,61,9,12,18
Michigan St.,Washington,2025-01-09,1,88,61,9,12,18,54,55,9,15,23
UNCW,Monmouth,2025-01-09,-1,64,52,15,21,12,55,59,13,14,11
Monmouth,UNCW,2025-01-09,1,55,59,13,14,11,64,52,15,21,12
Northern Colo.,Montana St.,2025-01-09,-1,83,63,6,8,6,82,56,7,9,18
Montana St.,Northern Colo.,2025-01-09,1,82,56,7,9,18,83,63,6,8,6
Northern Ariz.,Montana,2025-01-09,-1,76,69,12,9,16,81,60,4,10,13
Montana,Northern Ariz.,2025-01-09,1,81,60,4,10,13,76,69,12,9,16
UMBC,NJIT,2025-01-09,-1,87,58,4,8,22,64,55,7,20,13
NJIT,UMBC,2025-01-09,1,64,55,7,20,13,87,58,4,8,22
UAlbany,New Hampshire,2025-01-09,-1,61,52,10,16,18,57,59,9,12,6
New Hampshire,UAlbany,2025-01-09,1,57,59,9,12,6,61,52,10,16,18
North Dakota St.,Oral Roberts,2025-01-09,-1,110,58,12,8,31,96,62,11,9,17
Oral Roberts,North Dakota St.,2025-01-09,1,96,62,11,9,17,110,58,12,8,31
Northeastern,Towson,2025-01-09,-1,73,62,15,10,12,80,61,16,8,17
Towson,Northeastern,2025-01-09,1,80,61,16,8,17,73,62,15,10,12
Oakland,Wright St.,2025-01-09,-1,62,57,16,14,19,66,53,11,13,14
Wright St.,Oakland,2025-01-09,1,66,53,11,13,14,62,57,16,14,19
Oregon,Ohio St.,2025-01-09,-1,73,57,10,15,22,71,57,10,14,19
Ohio St.,Oregon,2025-01-09,1,71,57,10,14,19,73,57,10,15,22
Oregon St.,Santa Clara,2025-01-09,-1,81,72,10,10,13,82,63,12,10,27
Santa Clara,Oregon St.,2025-01-09,1,82,63,12,10,27,81,72,10,10,13
Pacific,Washington St.,2025-01-09,-1,95,67,9,16,17,94,62,16,18,36
Washington St.,Pacific,2025-01-09,1,94,62,16,18,36,95,67,9,16,17
Portland,San Francisco,2025-01-09,-1,72,60,14,9,22,81,62,14,12,12
San Francisco,Portland,2025-01-09,1,81,62,14,12,12,72,60,14,9,22
Purdue,Rutgers,2025-01-09,-1,68,56,8,8,16,50,52,10,16,11
Rutgers,Purdue,2025-01-09,1,50,52,10,16,11,68,56,8,8,16
VMI,Samford,2025-01-09,-1,68,57,12,22,11,81,68,18,16,13
Samford,VMI,2025-01-09,1,81,68,18,16,13,68,57,12,22,11
Southern Ind.,Southeast Mo. St.,2025-01-09,-1,66,53,6,12,24,77,55,9,10,32
Southeast Mo. St.,Southern Ind.,2025-01-09,1,77,55,9,10,32,66,53,6,12,24
ULM,Southern Miss.,2025-01-09,-1,67,67,14,16,19,84,63,10,20,15
Southern Miss.,ULM,2025-01-09,1,84,63,10,20,15,67,67,14,16,19
Tarleton St.,Southern Utah,2025-01-09,-1,74,55,11,15,26,66,50,8,16,24
Southern Utah,Tarleton St.,2025-01-09,1,66,50,8,16,24,74,55,11,15,26
Texas St.,Troy,2025-01-09,-1,74,59,15,13,21,73,46,10,15,31
Troy,Texas St.,2025-01-09,1,73,46,10,15,31,74,59,15,13,21
Vermont,UMass Lowell,2025-01-09,-1,67,64,17,9,21,63,49,4,10,24
UMass Lowell,Vermont,2025-01-09,1,63,49,4,10,24,67,64,17,9,21
UT Arlington,Utah Tech,2025-01-09,-1,62,58,11,14,17,74,57,11,13,15
Utah Tech,UT Arlington,2025-01-09,1,74,57,11,13,15,62,58,11,14,17
UT Martin,Western Ill.,2025-01-09,-1,85,62,18,17,24,83,58,11,17,26
Western Ill.,UT Martin,2025-01-09,1,83,58,11,17,26,85,62,18,17,24
Kent St.,Buffalo,2025-01-10,-1,68,62,15,14,15,49,53,7,15,13
Buffalo,Kent St.,2025-01-10,1,49,53,7,15,13,68,62,15,14,15
Rider,Canisius,2025-01-10,-1,67,59,12,8,14,85,53,5,12,7
Canisius,Rider,2025-01-10,1,85,53,5,12,7,67,59,12,8,14
Wagner,Central Conn. St.,2025-01-10,-1,62,51,11,13,16,57,51,11,9,21
Central Conn. St.,Wagner,2025-01-10,1,57,51,11,9,21,62,51,11,13,16
Central Mich.,Toledo,2025-01-10,-1,67,54,9,11,15,69,49,10,14,23
Toledo,Central Mich.,2025-01-10,1,69,49,10,14,23,67,54,9,11,15
FDU,Le Moyne,2025-01-10,-1,91,70,11,11,38,86,66,16,20,35
Le Moyne,FDU,2025-01-10,1,86,66,16,20,35,91,70,11,11,38
Iona,Fairfield,2025-01-10,-1,64,59,16,17,19,68,48,4,16,19
Fairfield,Iona,2025-01-10,1,68,48,4,16,19,64,59,16,17,19
LIU,Stonehill,2025-01-10,-1,70,55,8,11,9,60,53,6,11,12
Stonehill,LIU,2025-01-10,1,60,53,6,11,12,70,55,8,11,9
Mount St. Mary's,Manhattan,2025-01-10,-1,75,62,9,7,14,66,68,14,11,1
Manhattan,Mount St. Mary's,2025-01-10,1,66,68,14,11,1,75,62,9,7,14
UCLA,Maryland,2025-01-10,-1,61,53,15,21,14,79,50,8,16,21
Maryland,UCLA,2025-01-10,1,79,50,8,16,21,61,53,15,21,14
Mercyhurst,Saint Francis,2025-01-10,-1,59,58,10,7,12,73,50,8,13,13
Saint Francis,Mercyhurst,2025-01-10,1,73,50,8,13,13,59,58,10,7,12
Merrimack,Sacred Heart,2025-01-10,-1,66,55,5,12,12,65,62,17,16,17
Sacred Heart,Merrimack,2025-01-10,1,65,62,17,16,17,66,55,5,12,12
Minnesota,Wisconsin,2025-01-10,-1,59,57,13,15,13,80,57,11,8,24
Wisconsin,Minnesota,2025-01-10,1,80,57,11,8,24,59,57,13,15,13
Saint Peter's,Niagara,2025-01-10,-1,60,55,10,14,12,70,45,7,16,22
Niagara,Saint Peter's,2025-01-10,1,70,45,7,16,22,60,55,10,14,12
Siena,Quinnipiac,2025-01-10,-1,53,64,7,11,15,72,59,9,11,13
Quinnipiac,Siena,2025-01-10,1,72,59,9,11,13,53,64,7,11,15
UTRGV,A&M-Corpus Christi,2025-01-11,-1,74,58,11,11,14,79,60,9,5,15
A&M-Corpus Christi,UTRGV,2025-01-11,1,79,60,9,5,15,74,58,11,11,14
Abilene Christian,Seattle U,2025-01-11,-1,64,58,11,14,7,66,50,12,14,29
Seattle U,Abilene Christian,2025-01-11,1,66,50,12,14,29,64,58,11,14,7
San Jose St.,Air Force,2025-01-11,-1,69,53,9,12,12,62,58,10,12,6
Air Force,San Jose St.,2025-01-11,1,62,58,10,12,6,69,53,9,12,12
Akron,Eastern Mich.,2025-01-11,-1,105,61,12,14,26,81,63,11,15,22
Eastern Mich.,Akron,2025-01-11,1,81,63,11,15,22,105,61,12,14,26
Alabama A&M,Alcorn,2025-01-11,-1,52,49,10,22,10,62,57,13,16,17
Alcorn,Alabama A&M,2025-01-11,1,62,57,13,16,17,52,49,10,22,10
Alabama St.,Jackson St.,2025-01-11,-1,70,65,13,11,15,77,52,9,14,27
Jackson St.,Alabama St.,2025-01-11,1,77,52,9,14,27,70,65,13,11,15
Alabama,Texas A&M,2025-01-11,-1,94,68,24,15,40,88,72,23,8,48
Texas A&M,Alabama,2025-01-11,1,88,72,23,8,48,94,68,24,15,40
Bucknell,American,2025-01-11,-1,58,54,16,17,21,68,49,7,14,21
American,Bucknell,2025-01-11,1,68,49,7,14,21,58,54,16,17,21
James Madison,App State,2025-01-11,-1,66,66,15,13,18,86,52,6,12,28
App State,James Madison,2025-01-11,1,86,52,6,12,28,66,66,15,13,18
Baylor,Arizona St.,2025-01-11,-1,72,58,15,16,21,66,60,12,11,22
Arizona St.,Baylor,2025-01-11,1,66,60,12,11,22,72,58,15,16,21
UCF,Arizona,2025-01-11,-1,80,78,20,9,17,88,60,11,14,29
Arizona,UCF,2025-01-11,1,88,60,11,14,29,80,78,20,9,17
Arkansas St.,Troy,2025-01-11,-1,84,52,8,8,27,78,52,11,11,28
Troy,Arkansas St.,2025-01-11,1,78,52,11,11,28,84,52,8,8,27
Florida,Arkansas,2025-01-11,-1,71,64,16,10,20,63,60,15,8,35
Arkansas,Florida,2025-01-11,1,63,60,15,8,35,71,64,16,10,20
Army West Point,Lehigh,2025-01-11,-1,74,59,8,13,21,69,61,7,9,21
Lehigh,Army West Point,2025-01-11,1,69,61,7,9,21,74,59,8,13,21
Auburn,South Carolina,2025-01-11,-1,66,57,11,6,12,63,61,15,9,16
South Carolina,Auburn,2025-01-11,1,63,61,15,9,16,66,57,11,6,12
Queens (NC),Austin Peay,2025-01-11,-1,67,61,17,17,9,60,62,6,7,9
Austin Peay,Queens (NC),2025-01-11,1,60,62,6,7,9,67,61,17,17,9
BYU,TCU,2025-01-11,-1,67,46,7,16,19,71,59,6,6,19
TCU,BYU,2025-01-11,1,71,59,6,6,19,67,46,7,16,19
Bowling Green,Ball St.,2025-01-11,-1,69,62,12,14,21,91,56,7,13,22
Ball St.,Bowling Green,2025-01-11,1,91,56,7,13,22,69,62,12,14,21
North Florida,Bellarmine,2025-01-11,-1,98,58,6,9,11,83,61,12,9,20
Bellarmine,North Florida,2025-01-11,1,83,61,12,9,20,98,58,6,9,11
Belmont,Indiana St.,2025-01-11,-1,84,60,9,17,16,79,63,12,14,24
Indiana St.,Belmont,2025-01-11,1,79,63,12,14,24,84,60,9,17,16
Bethune-Cookman,Grambling,2025-01-11,-1,65,50,10,15,30,59,56,11,12,27
Grambling,Bethune-Cookman,2025-01-11,1,59,56,11,12,27,65,50,10,15,30
Binghamton,New Hampshire,2025-01-11,-1,72,58,16,11,23,79,55,14,12,28
New Hampshire,Binghamton,2025-01-11,1,79,55,14,12,28,72,58,16,11,23
Boise St.,Utah St.,2025-01-11,-1,79,51,11,10,17,81,49,7,6,22
Utah St.,Boise St.,2025-01-11,1,81,49,7,6,22,79,51,11,10,17
Syracuse,Boston College,2025-01-11,-1,79,59,8,5,22,71,62,10,6,20
Boston College,Syracuse,2025-01-11,1,71,62,10,6,20,79,59,8,5,22
Boston U.,Colgate,2025-01-11,-1,50,48,8,19,14,87,61,10,9,14
Colgate,Boston U.,2025-01-11,1,87,61,10,9,14,50,48,8,19,14
Bradley,UIC,2025-01-11,-1,61,51,5,11,27,60,62,15,8,23
UIC,Bradley,2025-01-11,1,60,62,15,8,23,61,51,5,11,27
Brown,Yale,2025-01-11,-1,58,53,8,14,12,79,67,13,4,16
Yale,Brown,2025-01-11,1,79,67,13,4,16,58,53,8,14,12
Vermont,Bryant,2025-01-11,-1,53,51,9,17,6,73,65,12,6,6
Bryant,Vermont,2025-01-11,1,73,65,12,6,6,53,51,9,17,6
Creighton,Butler,2025-01-11,-1,80,65,7,7,9,76,63,6,7,12
Butler,Creighton,2025-01-11,1,76,63,6,7,12,80,65,7,7,9
CSUN,CSU Bakersfield,2025-01-11,-1,90,56,12,12,33,94,51,5,15,35
CSU Bakersfield,CSUN,2025-01-11,1,94,51,5,15,35,90,56,12,12,33
UC Santa Barbara,Cal Poly,2025-01-11,-1,75,56,9,14,8,72,58,11,10,17
Cal Poly,UC Santa Barbara,2025-01-11,1,72,58,11,10,17,75,56,9,14,8
Hawaii,Cal St. Fullerton,2025-01-11,-1,95,44,6,18,38,86,62,8,7,27
Cal St. Fullerton,Hawaii,2025-01-11,1,86,62,8,7,27,95,44,6,18,38
California Baptist,Utah Valley,2025-01-11,-1,69,63,6,12,8,75,58,10,12,23
Utah Valley,California Baptist,2025-01-11,1,75,58,10,12,23,69,63,6,12,8
Virginia Tech,California,2025-01-11,-1,71,49,7,13,17,68,68,17,2,21
California,Virginia Tech,2025-01-11,1,68,68,17,2,21,71,49,7,13,17
Central Ark.,FGCU,2025-01-11,-1,71,65,13,10,12,77,53,8,16,18
FGCU,Central Ark.,2025-01-11,1,77,53,8,16,18,71,65,13,10,12
Kansas,Cincinnati,2025-01-11,-1,54,68,15,7,5,40,59,12,12,2
Cincinnati,Kansas,2025-01-11,1,40,59,12,12,2,54,68,15,7,5
Florida St.,Clemson,2025-01-11,-1,57,49,7,12,15,77,58,9,10,10
Clemson,Florida St.,2025-01-11,1,77,58,9,10,10,57,49,7,12,15
Cleveland St.,Youngstown St.,2025-01-11,-1,80,59,8,11,16,72,55,7,13,16
Youngstown St.,Cleveland St.,2025-01-11,1,72,55,7,13,16,80,59,8,11,16
Coastal Carolina,Georgia St.,2025-01-11,-1,74,63,9,8,8,79,60,12,10,17
Georgia St.,Coastal Carolina,2025-01-11,1,79,60,12,10,17,74,63,9,8,8
Col. of Charleston,Monmouth,2025-01-11,-1,73,74,18,9,13,84,61,10,10,19
Monmouth,Col. of Charleston,2025-01-11,1,84,61,10,10,19,73,74,18,9,13
UNLV,Colorado St.,2025-01-11,-1,62,60,11,10,11,84,53,8,13,15
Colorado St.,UNLV,2025-01-11,1,84,53,8,13,15,62,60,11,10,11
Cornell,Columbia,2025-01-11,-1,94,60,7,13,4,83,66,13,11,9
Columbia,Cornell,2025-01-11,1,83,66,13,11,9,94,60,7,13,4
Coppin St.,Norfolk St.,2025-01-11,-1,69,53,8,19,13,92,55,5,14,21
Norfolk St.,Coppin St.,2025-01-11,1,92,55,5,14,21,69,53,8,19,13
Penn,Dartmouth,2025-01-11,-1,70,59,11,16,13,73,72,14,7,11
Dartmouth,Penn,2025-01-11,1,73,72,14,7,11,70,59,11,16,13
Fordham,Davidson,2025-01-11,-1,64,64,8,12,16,74,58,7,9,24
Davidson,Fordham,2025-01-11,1,74,58,7,9,24,64,64,8,12,16
Xavier,DePaul,2025-01-11,-1,77,54,7,12,20,63,53,5,12,15
DePaul,Xavier,2025-01-11,1,63,53,5,12,15,77,54,7,12,20
Delaware St.,South Carolina St.,2025-01-11,-1,76,48,4,12,17,75,54,11,10,27
South Carolina St.,Delaware St.,2025-01-11,1,75,54,11,10,27,76,48,4,12,17
Delaware,Hampton,2025-01-11,-1,77,61,4,6,11,83,60,16,11,26
Hampton,Delaware,2025-01-11,1,83,60,16,11,26,77,61,4,6,11
North Dakota St.,Denver,2025-01-11,-1,69,43,6,12,25,50,55,11,10,18
Denver,North Dakota St.,2025-01-11,1,50,55,11,10,18,69,43,6,12,25
Detroit Mercy,Purdue Fort Wayne,2025-01-11,-1,67,51,9,12,23,90,56,7,9,20
Purdue Fort Wayne,Detroit Mercy,2025-01-11,1,90,56,7,9,20,67,51,9,12,23
Evansville,Drake,2025-01-11,-1,40,43,6,16,9,63,55,19,10,22
Drake,Evansville,2025-01-11,1,63,55,19,10,22,40,43,6,16,9
Towson,Drexel,2025-01-11,-1,93,64,11,9,22,82,65,9,7,27
Drexel,Towson,2025-01-11,1,82,65,9,7,27,93,64,11,9,22
Notre Dame,Duke,2025-01-11,-1,78,57,5,7,16,86,45,7,8,35
Duke,Notre Dame,2025-01-11,1,86,45,7,8,35,78,57,5,7,16
The Citadel,ETSU,2025-01-11,-1,52,49,9,19,10,70,55,21,13,27
ETSU,The Citadel,2025-01-11,1,70,55,21,13,27,52,49,9,19,10
East Carolina,Memphis,2025-01-11,-1,70,61,14,18,23,74,61,13,16,23
Memphis,East Carolina,2025-01-11,1,74,61,13,16,23,70,61,14,18,23
East Texas A&M,Northwestern St.,2025-01-11,-1,67,64,14,9,19,75,49,9,18,24
Northwestern St.,East Texas A&M,2025-01-11,1,75,49,9,18,24,67,64,14,9,19
Jacksonville,Eastern Ky.,2025-01-11,-1,82,59,15,17,24,75,59,16,12,33
Eastern Ky.,Jacksonville,2025-01-11,1,75,59,16,12,33,82,59,15,17,24
Eastern Wash.,Sacramento St.,2025-01-11,-1,65,54,13,20,9,54,57,15,11,28
Sacramento St.,Eastern Wash.,2025-01-11,1,54,57,15,11,28,65,54,13,20,9
FIU,Sam Houston,2025-01-11,-1,74,67,18,13,18,81,51,11,18,34
Sam Houston,FIU,2025-01-11,1,81,51,11,18,34,74,67,18,13,18
Florida A&M,Southern U.,2025-01-11,-1,57,50,8,15,20,91,62,12,6,23
Southern U.,Florida A&M,2025-01-11,1,91,62,12,6,23,57,50,8,15,20
Nevada,Fresno St.,2025-01-11,-1,77,70,19,11,25,66,55,7,14,27
Fresno St.,Nevada,2025-01-11,1,66,55,7,14,27,77,70,19,11,25
Ga. Southern,Marshall,2025-01-11,-1,69,55,8,11,19,81,54,17,17,27
Marshall,Ga. Southern,2025-01-11,1,81,54,17,17,27,69,55,8,11,19
Gardner-Webb,High Point,2025-01-11,-1,55,62,14,17,14,96,71,15,7,19
High Point,Gardner-Webb,2025-01-11,1,96,71,15,7,19,55,62,14,17,14
Massachusetts,George Mason,2025-01-11,-1,70,55,9,9,31,77,49,13,17,35
George Mason,Massachusetts,2025-01-11,1,77,49,13,17,35,70,55,9,9,31
UConn,Georgetown,2025-01-11,-1,68,56,9,15,10,60,49,11,15,23
Georgetown,UConn,2025-01-11,1,60,49,11,15,23,68,56,9,15,10
Georgia Tech,SMU,2025-01-11,-1,71,59,11,22,14,93,70,13,10,15
SMU,Georgia Tech,2025-01-11,1,93,70,13,10,15,71,59,11,22,14
Oklahoma,Georgia,2025-01-11,-1,62,63,10,12,9,72,49,12,13,37
Georgia,Oklahoma,2025-01-11,1,72,49,12,13,37,62,63,10,12,9
Washington St.,Gonzaga,2025-01-11,-1,75,60,10,16,8,88,61,11,13,13
Gonzaga,Washington St.,2025-01-11,1,88,61,11,13,13,75,60,10,16,8
Green Bay,Milwaukee,2025-01-11,-1,59,47,2,15,19,70,48,6,10,30
Milwaukee,Green Bay,2025-01-11,1,70,48,6,10,30,59,47,2,15,19
Princeton,Harvard,2025-01-11,-1,68,55,10,10,18,64,50,4,9,16
Harvard,Princeton,2025-01-11,1,64,50,4,9,16,68,55,10,10,18
UNCW,Hofstra,2025-01-11,-1,63,58,15,9,18,66,51,10,14,14
Hofstra,UNCW,2025-01-11,1,66,51,10,14,14,63,58,15,9,18
Holy Cross,Lafayette,2025-01-11,-1,65,60,5,8,8,82,59,4,8,12
Lafayette,Holy Cross,2025-01-11,1,82,59,4,8,12,65,60,5,8,8
UIW,Houston Christian,2025-01-11,-1,76,58,11,9,15,81,50,11,11,22
Houston Christian,UIW,2025-01-11,1,81,50,11,11,22,76,58,11,9,15
Houston,Kansas St.,2025-01-11,-1,87,69,16,5,20,57,47,2,15,14
Kansas St.,Houston,2025-01-11,1,57,47,2,15,14,87,69,16,5,20
Morgan St.,Howard,2025-01-11,-1,95,70,13,9,26,100,58,7,14,29
Howard,Morgan St.,2025-01-11,1,100,58,7,14,29,95,70,13,9,26
Weber St.,Idaho St.,2025-01-11,-1,77,51,10,17,20,69,55,18,14,27
Idaho St.,Weber St.,2025-01-11,1,69,55,18,14,27,77,51,10,17,20
Idaho,Portland St.,2025-01-11,-1,63,55,9,9,22,75,58,16,15,18
Portland St.,Idaho,2025-01-11,1,75,58,16,15,18,63,55,9,9,22
UNI,Illinois St.,2025-01-11,-1,85,53,5,11,12,84,54,11,9,27
Illinois St.,UNI,2025-01-11,1,84,54,11,9,27,85,53,5,11,12
Southern California,Illinois,2025-01-11,-1,82,65,9,14,11,72,62,10,15,21
Illinois,Southern California,2025-01-11,1,72,62,10,15,21,82,65,9,14,11
Indiana,Iowa,2025-01-11,-1,60,59,9,16,13,85,59,9,13,18
Iowa,Indiana,2025-01-11,1,85,59,9,13,18,60,59,9,16,13
Iowa St.,Texas Tech,2025-01-11,-1,85,59,9,15,24,84,66,16,15,24
Texas Tech,Iowa St.,2025-01-11,1,84,66,16,15,24,85,59,9,15,24
Jacksonville St.,Middle Tenn.,2025-01-11,-1,64,57,14,16,23,81,61,13,12,23
Middle Tenn.,Jacksonville St.,2025-01-11,1,81,61,13,12,23,64,57,14,16,23
Kennesaw St.,Western Ky.,2025-01-11,-1,69,70,16,12,23,85,61,9,11,31
Western Ky.,Kennesaw St.,2025-01-11,1,85,61,9,11,31,69,70,16,12,23
Kentucky,Mississippi St.,2025-01-11,-1,95,61,9,13,19,90,71,11,6,18
Mississippi St.,Kentucky,2025-01-11,1,90,71,11,6,18,95,61,9,13,19
LSU,Ole Miss,2025-01-11,-1,65,59,11,17,10,77,55,8,13,19
Ole Miss,LSU,2025-01-11,1,77,55,8,13,19,65,59,11,17,10
La Salle,St. Bonaventure,2025-01-11,-1,83,67,12,6,16,82,53,9,14,27
St. Bonaventure,La Salle,2025-01-11,1,82,53,9,14,27,83,67,12,6,16
SFA,Lamar University,2025-01-11,-1,72,56,11,10,19,63,58,14,15,15
Lamar University,SFA,2025-01-11,1,63,58,14,15,15,72,56,11,10,19
Liberty,Louisiana Tech,2025-01-11,-1,74,60,3,4,21,79,55,10,13,25
Louisiana Tech,Liberty,2025-01-11,1,79,55,10,13,25,74,60,3,4,21
UT Martin,Lindenwood,2025-01-11,-1,81,59,15,12,26,82,62,12,14,13
Lindenwood,UT Martin,2025-01-11,1,82,62,12,14,13,81,59,15,12,26
West Georgia,Lipscomb,2025-01-11,-1,67,65,12,6,18,86,52,11,11,31
Lipscomb,West Georgia,2025-01-11,1,86,52,11,11,31,67,65,12,6,18
Long Beach St.,UC Davis,2025-01-11,-1,84,46,7,13,28,73,54,17,16,31
UC Davis,Long Beach St.,2025-01-11,1,73,54,17,16,31,84,46,7,13,28
Longwood,Winthrop,2025-01-11,-1,76,58,8,13,24,95,60,10,14,20
Winthrop,Longwood,2025-01-11,1,95,60,10,14,20,76,58,8,13,24
ULM,Louisiana,2025-01-11,-1,68,53,12,13,25,71,64,13,8,16
Louisiana,ULM,2025-01-11,1,71,64,13,8,16,68,53,12,13,25
Louisville,Pittsburgh,2025-01-11,-1,82,68,17,11,15,78,55,5,9,22
Pittsburgh,Louisville,2025-01-11,1,78,55,5,9,22,82,68,17,11,15
Loyola Chicago,Saint Joseph's,2025-01-11,-1,57,67,13,13,10,93,62,7,10,11
Saint Joseph's,Loyola Chicago,2025-01-11,1,93,62,7,10,11,57,67,13,13,10
Navy,Loyola Maryland,2025-01-11,-1,74,52,9,13,15,75,59,11,6,17
Loyola Maryland,Navy,2025-01-11,1,75,59,11,6,17,74,52,9,13,15
UAlbany,Maine,2025-01-11,-1,66,58,15,20,17,87,55,2,10,18
Maine,UAlbany,2025-01-11,1,87,55,2,10,18,66,58,15,20,17
Nicholls,McNeese,2025-01-11,-1,71,59,15,16,26,80,64,23,13,39
